iso_code,country,date,owid_total_cases
SWZ,Eswatini,2020-09-23,5343.0
SWZ,Eswatini,2020-09-24,5375.0
SWZ,Eswatini,2020-09-25,5399.0
SWZ,Eswatini,2020-09-26,5419.0
SWZ,Eswatini,2020-09-27,5431.0
SWZ,Eswatini,2020-09-28,5452.0
SWZ,Eswatini,2020-09-29,5462.0
SWZ,Eswatini,2020-09-30,5482.0
SWZ,Eswatini,2020-10-01,5500.0
SWZ,Eswatini,2020-10-02,5521.0
SWZ,Eswatini,2020-10-03,5530.0
SWZ,Eswatini,2020-10-04,5569.0
SWZ,Eswatini,2020-10-05,5579.0
SWZ,Eswatini,2020-10-06,5598.0
SWZ,Eswatini,2020-10-07,5617.0
SWZ,Eswatini,2020-10-08,5632.0
SWZ,Eswatini,2020-10-09,5644.0
SWZ,Eswatini,2020-10-10,5660.0
SWZ,Eswatini,2020-10-11,5669.0
SWZ,Eswatini,2020-10-12,5683.0
SWZ,Eswatini,2020-10-13,5696.0
SWZ,Eswatini,2020-10-14,5715.0
SWZ,Eswatini,2020-10-15,5733.0
SWZ,Eswatini,2020-10-16,5746.0
SWZ,Eswatini,2020-10-17,5765.0
SWZ,Eswatini,2020-10-18,5780.0
SWZ,Eswatini,2020-10-19,5788.0
SWZ,Eswatini,2020-10-20,5800.0
SWZ,Eswatini,2020-10-21,5805.0
SWZ,Eswatini,2020-10-22,5814.0
SWZ,Eswatini,2020-10-23,5831.0
SWZ,Eswatini,2020-10-24,5847.0
SWZ,Eswatini,2020-10-25,5854.0
SWZ,Eswatini,2020-10-26,5863.0
SWZ,Eswatini,2020-10-27,5875.0
SWZ,Eswatini,2020-10-28,5886.0
SWZ,Eswatini,2020-10-29,5899.0
SWZ,Eswatini,2020-10-30,5909.0
SWZ,Eswatini,2020-10-31,5917.0
SWZ,Eswatini,2020-11-01,5925.0
SWZ,Eswatini,2020-11-02,5929.0
SWZ,Eswatini,2020-11-03,5942.0
SWZ,Eswatini,2020-11-04,5955.0
SWZ,Eswatini,2020-11-05,5967.0
SWZ,Eswatini,2020-11-06,5976.0
SWZ,Eswatini,2020-11-07,5989.0
SWZ,Eswatini,2020-11-08,6003.0
SWZ,Eswatini,2020-11-09,6013.0
SWZ,Eswatini,2020-11-10,6024.0
SWZ,Eswatini,2020-11-11,6044.0
SWZ,Eswatini,2020-11-12,6060.0
SWZ,Eswatini,2020-11-13,6076.0
SWZ,Eswatini,2020-11-14,6093.0
SWZ,Eswatini,2020-11-15,6095.0
SWZ,Eswatini,2020-11-16,6105.0
SWZ,Eswatini,2020-11-17,6124.0
SWZ,Eswatini,2020-11-18,6144.0
SWZ,Eswatini,2020-11-19,6156.0
SWZ,Eswatini,2020-11-20,6185.0
SWZ,Eswatini,2020-11-21,6205.0
SWZ,Eswatini,2020-11-22,6219.0
SWZ,Eswatini,2020-11-23,6233.0
SWZ,Eswatini,2020-11-24,6247.0
SWZ,Eswatini,2020-11-25,6272.0
SWZ,Eswatini,2020-11-26,6329.0
SWZ,Eswatini,2020-11-27,6362.0
SWZ,Eswatini,2020-11-28,6406.0
SWZ,Eswatini,2020-11-29,6410.0
SWZ,Eswatini,2020-11-30,6419.0
SWZ,Eswatini,2020-12-01,6442.0
SWZ,Eswatini,2020-12-02,6455.0
SWZ,Eswatini,2020-12-03,6474.0
SWZ,Eswatini,2020-12-04,6480.0
SWZ,Eswatini,2020-12-05,6495.0
SWZ,Eswatini,2020-12-06,6501.0
SWZ,Eswatini,2020-12-07,6529.0
SWZ,Eswatini,2020-12-08,6563.0
SWZ,Eswatini,2020-12-09,6612.0
SWZ,Eswatini,2020-12-10,6633.0
SWZ,Eswatini,2020-12-11,6685.0
SWZ,Eswatini,2020-12-12,6714.0
SWZ,Eswatini,2020-12-13,6768.0
SWZ,Eswatini,2020-12-14,6825.0
SWZ,Eswatini,2020-12-15,6912.0
SWZ,Eswatini,2020-12-16,7026.0
SWZ,Eswatini,2020-12-17,7093.0
SWZ,Eswatini,2020-12-18,7202.0
SWZ,Eswatini,2020-12-19,7305.0
SWZ,Eswatini,2020-12-20,7427.0
SWZ,Eswatini,2020-12-21,7562.0
SWZ,Eswatini,2020-12-22,7715.0
SWZ,Eswatini,2020-12-23,7868.0
SWZ,Eswatini,2020-12-24,8032.0
SWZ,Eswatini,2020-12-25,8170.0
SWZ,Eswatini,2020-12-26,8367.0
SWZ,Eswatini,2020-12-27,8484.0
SWZ,Eswatini,2020-12-28,8687.0
SWZ,Eswatini,2020-12-29,8934.0
SWZ,Eswatini,2020-12-30,9146.0
SWZ,Eswatini,2020-12-31,9358.0
SWZ,Eswatini,2021-01-01,9482.0
SWZ,Eswatini,2021-01-02,9711.0
SWZ,Eswatini,2021-01-03,9943.0
SWZ,Eswatini,2021-01-04,10138.0
SWZ,Eswatini,2021-01-05,10338.0
SWZ,Eswatini,2021-01-06,10539.0
SWZ,Eswatini,2021-01-07,10773.0
SWZ,Eswatini,2021-01-08,10975.0
SWZ,Eswatini,2021-01-09,11180.0
SWZ,Eswatini,2021-01-10,11435.0
SWZ,Eswatini,2021-01-11,11711.0
SWZ,Eswatini,2021-01-12,11919.0
SWZ,Eswatini,2021-01-13,12124.0
SWZ,Eswatini,2021-01-14,12327.0
SWZ,Eswatini,2021-01-15,12532.0
SWZ,Eswatini,2021-01-16,12736.0
SWZ,Eswatini,2021-01-17,12944.0
SWZ,Eswatini,2021-01-18,13187.0
SWZ,Eswatini,2021-01-19,13443.0
SWZ,Eswatini,2021-01-20,13789.0
SWZ,Eswatini,2021-01-21,14017.0
SWZ,Eswatini,2021-01-22,14219.0
SWZ,Eswatini,2021-01-23,14330.0
SWZ,Eswatini,2021-01-24,14484.0
SWZ,Eswatini,2021-01-25,14622.0
SWZ,Eswatini,2021-01-26,14830.0
SWZ,Eswatini,2021-01-27,15051.0
SWZ,Eswatini,2021-01-28,15283.0
SWZ,Eswatini,2021-01-29,15471.0
SWZ,Eswatini,2021-01-30,15666.0
SWZ,Eswatini,2021-01-31,15711.0
SWZ,Eswatini,2021-02-01,15804.0
SWZ,Eswatini,2021-02-02,15878.0
SWZ,Eswatini,2021-02-03,15974.0
SWZ,Eswatini,2021-02-04,16045.0
SWZ,Eswatini,2021-02-05,16137.0
SWZ,Eswatini,2021-02-06,16181.0
SWZ,Eswatini,2021-02-07,16204.0
SWZ,Eswatini,2021-02-08,16234.0
SWZ,Eswatini,2021-02-09,16288.0
SWZ,Eswatini,2021-02-10,16341.0
SWZ,Eswatini,2021-02-11,16396.0
SWZ,Eswatini,2021-02-12,16455.0
SWZ,Eswatini,2021-02-13,16488.0
SWZ,Eswatini,2021-02-14,16535.0
SWZ,Eswatini,2021-02-15,16576.0
SWZ,Eswatini,2021-02-16,16606.0
SWZ,Eswatini,2021-02-17,16673.0
SWZ,Eswatini,2021-02-18,16709.0
SWZ,Eswatini,2021-02-19,16742.0
SWZ,Eswatini,2021-02-20,16764.0
SWZ,Eswatini,2021-02-21,16789.0
SWZ,Eswatini,2021-02-22,16807.0
SWZ,Eswatini,2021-02-23,16839.0
SWZ,Eswatini,2021-02-24,16897.0
SWZ,Eswatini,2021-02-25,16946.0
SWZ,Eswatini,2021-02-26,16972.0
SWZ,Eswatini,2021-02-27,17002.0
SWZ,Eswatini,2021-02-28,17014.0
SWZ,Eswatini,2021-03-01,17025.0
SWZ,Eswatini,2021-03-02,17086.0
SWZ,Eswatini,2021-03-03,17103.0
SWZ,Eswatini,2021-03-04,17129.0
SWZ,Eswatini,2021-03-05,17155.0
SWZ,Eswatini,2021-03-06,17173.0
SWZ,Eswatini,2021-03-07,17184.0
SWZ,Eswatini,2021-03-08,17188.0
SWZ,Eswatini,2021-03-09,17191.0
SWZ,Eswatini,2021-03-10,17203.0
SWZ,Eswatini,2021-03-11,17215.0
SWZ,Eswatini,2021-03-12,17225.0
SWZ,Eswatini,2021-03-13,17234.0
SWZ,Eswatini,2021-03-14,17237.0
SWZ,Eswatini,2021-03-15,17239.0
SWZ,Eswatini,2021-03-16,17243.0
SWZ,Eswatini,2021-03-17,17257.0
SWZ,Eswatini,2021-03-18,17267.0
SWZ,Eswatini,2021-03-19,17274.0
SWZ,Eswatini,2021-03-20,17283.0
SWZ,Eswatini,2021-03-21,17286.0
SWZ,Eswatini,2021-03-22,17290.0
SWZ,Eswatini,2021-03-23,17296.0
SWZ,Eswatini,2021-03-24,17301.0
SWZ,Eswatini,2021-03-25,17306.0
SWZ,Eswatini,2021-03-26,17312.0
SWZ,Eswatini,2021-03-27,17318.0
SWZ,Eswatini,2021-03-28,17321.0
SWZ,Eswatini,2021-03-29,17326.0
SWZ,Eswatini,2021-03-30,17333.0
SWZ,Eswatini,2021-03-31,17337.0
SWZ,Eswatini,2021-04-01,17344.0
SWZ,Eswatini,2021-04-02,17347.0
SWZ,Eswatini,2021-04-03,17349.0
SWZ,Eswatini,2021-04-04,17352.0
SWZ,Eswatini,2021-04-05,17354.0
SWZ,Eswatini,2021-04-06,17358.0
SWZ,Eswatini,2021-04-07,17365.0
SWZ,Eswatini,2021-04-08,17367.0
SWZ,Eswatini,2021-04-09,17370.0
SWZ,Eswatini,2021-04-10,17373.0
SWZ,Eswatini,2021-04-11,17376.0
SWZ,Eswatini,2021-04-12,18393.0
SWZ,Eswatini,2021-04-13,18402.0
SWZ,Eswatini,2021-04-14,18407.0
SWZ,Eswatini,2021-04-15,18412.0
SWZ,Eswatini,2021-04-16,18414.0
SWZ,Eswatini,2021-04-17,18415.0
SWZ,Eswatini,2021-04-18,18417.0
SWZ,Eswatini,2021-04-19,18417.0
SWZ,Eswatini,2021-04-20,18417.0
SWZ,Eswatini,2021-04-21,18423.0
SWZ,Eswatini,2021-04-22,18426.0
SWZ,Eswatini,2021-04-23,18434.0
SWZ,Eswatini,2021-04-24,18440.0
SWZ,Eswatini,2021-04-25,18442.0
SWZ,Eswatini,2021-04-26,18443.0
SWZ,Eswatini,2021-04-27,18448.0
SWZ,Eswatini,2021-04-28,18452.0
SWZ,Eswatini,2021-04-29,18458.0
SWZ,Eswatini,2021-04-30,18458.0
SWZ,Eswatini,2021-05-01,18458.0
SWZ,Eswatini,2021-05-02,18458.0
SWZ,Eswatini,2021-05-03,18460.0
SWZ,Eswatini,2021-05-04,18461.0
SWZ,Eswatini,2021-05-05,18467.0
SWZ,Eswatini,2021-05-06,18473.0
SWZ,Eswatini,2021-05-07,18474.0
SWZ,Eswatini,2021-05-08,18477.0
SWZ,Eswatini,2021-05-09,18480.0
SWZ,Eswatini,2021-05-10,18482.0
SWZ,Eswatini,2021-05-11,18487.0
SWZ,Eswatini,2021-05-12,18492.0
SWZ,Eswatini,2021-05-13,18497.0
SWZ,Eswatini,2021-05-14,18511.0
SWZ,Eswatini,2021-05-15,18519.0
SWZ,Eswatini,2021-05-16,18520.0
SWZ,Eswatini,2021-05-17,18523.0
SWZ,Eswatini,2021-05-18,18525.0
SWZ,Eswatini,2021-05-19,18530.0
SWZ,Eswatini,2021-05-20,18539.0
SWZ,Eswatini,2021-05-21,18546.0
SWZ,Eswatini,2021-05-22,18550.0
SWZ,Eswatini,2021-05-23,18551.0
SWZ,Eswatini,2021-05-24,18557.0
SWZ,Eswatini,2021-05-25,18570.0
SWZ,Eswatini,2021-05-26,18572.0
SWZ,Eswatini,2021-05-27,18582.0
SWZ,Eswatini,2021-05-28,18587.0
SWZ,Eswatini,2021-05-29,18589.0
SWZ,Eswatini,2021-05-30,18591.0
SWZ,Eswatini,2021-05-31,18595.0
SWZ,Eswatini,2021-06-01,18601.0
SWZ,Eswatini,2021-06-02,18618.0
SWZ,Eswatini,2021-06-03,18623.0
SWZ,Eswatini,2021-06-04,18632.0
SWZ,Eswatini,2021-06-05,18636.0
SWZ,Eswatini,2021-06-06,18653.0
SWZ,Eswatini,2021-06-07,18664.0
SWZ,Eswatini,2021-06-08,18680.0
SWZ,Eswatini,2021-06-09,18694.0
SWZ,Eswatini,2021-06-10,18705.0
SWZ,Eswatini,2021-06-11,18723.0
SWZ,Eswatini,2021-06-12,18732.0
SWZ,Eswatini,2021-06-13,18736.0
SWZ,Eswatini,2021-06-14,18746.0
SWZ,Eswatini,2021-06-15,18754.0
SWZ,Eswatini,2021-06-16,18768.0
SWZ,Eswatini,2021-06-17,18784.0
SWZ,Eswatini,2021-06-18,18800.0
SWZ,Eswatini,2021-06-19,18811.0
SWZ,Eswatini,2021-06-20,18813.0
SWZ,Eswatini,2021-06-21,18831.0
SWZ,Eswatini,2021-06-22,18854.0
SWZ,Eswatini,2021-06-23,18898.0
SWZ,Eswatini,2021-06-24,18947.0
SWZ,Eswatini,2021-06-25,18989.0
SWZ,Eswatini,2021-06-26,19018.0
SWZ,Eswatini,2021-06-27,19035.0
SWZ,Eswatini,2021-06-28,19084.0
SWZ,Eswatini,2021-06-29,19084.0
SWZ,Eswatini,2021-06-30,19084.0
SWZ,Eswatini,2021-07-01,19084.0
SWZ,Eswatini,2021-07-02,19084.0
SWZ,Eswatini,2021-07-03,19084.0
SWZ,Eswatini,2021-07-04,19084.0
SWZ,Eswatini,2021-07-05,19084.0
SWZ,Eswatini,2021-07-06,19410.0
SWZ,Eswatini,2021-07-07,19522.0
SWZ,Eswatini,2021-07-08,19662.0
SYC,Seychelles,2020-03-14,2.0
SYC,Seychelles,2020-03-15,2.0
SYC,Seychelles,2020-03-16,3.0
SYC,Seychelles,2020-03-17,4.0
SYC,Seychelles,2020-03-18,4.0
SYC,Seychelles,2020-03-19,6.0
SYC,Seychelles,2020-03-20,7.0
SYC,Seychelles,2020-03-21,7.0
SYC,Seychelles,2020-03-22,7.0
SYC,Seychelles,2020-03-23,7.0
SYC,Seychelles,2020-03-24,7.0
SYC,Seychelles,2020-03-25,7.0
SYC,Seychelles,2020-03-26,7.0
SYC,Seychelles,2020-03-27,7.0
SYC,Seychelles,2020-03-28,8.0
SYC,Seychelles,2020-03-29,8.0
SYC,Seychelles,2020-03-30,8.0
SYC,Seychelles,2020-03-31,10.0
SYC,Seychelles,2020-04-01,10.0
SYC,Seychelles,2020-04-02,10.0
SYC,Seychelles,2020-04-03,10.0
SYC,Seychelles,2020-04-04,10.0
SYC,Seychelles,2020-04-05,10.0
SYC,Seychelles,2020-04-06,11.0
SYC,Seychelles,2020-04-07,11.0
SYC,Seychelles,2020-04-08,11.0
SYC,Seychelles,2020-04-09,11.0
SYC,Seychelles,2020-04-10,11.0
SYC,Seychelles,2020-04-11,11.0
SYC,Seychelles,2020-04-12,11.0
SYC,Seychelles,2020-04-13,11.0
SYC,Seychelles,2020-04-14,11.0
SYC,Seychelles,2020-04-15,11.0
SYC,Seychelles,2020-04-16,11.0
SYC,Seychelles,2020-04-17,11.0
SYC,Seychelles,2020-04-18,11.0
SYC,Seychelles,2020-04-19,11.0
SYC,Seychelles,2020-04-20,11.0
SYC,Seychelles,2020-04-21,11.0
SYC,Seychelles,2020-04-22,11.0
SYC,Seychelles,2020-04-23,11.0
SYC,Seychelles,2020-04-24,11.0
SYC,Seychelles,2020-04-25,11.0
SYC,Seychelles,2020-04-26,11.0
SYC,Seychelles,2020-04-27,11.0
SYC,Seychelles,2020-04-28,11.0
SYC,Seychelles,2020-04-29,11.0
SYC,Seychelles,2020-04-30,11.0
SYC,Seychelles,2020-05-01,11.0
SYC,Seychelles,2020-05-02,11.0
SYC,Seychelles,2020-05-03,11.0
SYC,Seychelles,2020-05-04,11.0
SYC,Seychelles,2020-05-05,11.0
SYC,Seychelles,2020-05-06,11.0
SYC,Seychelles,2020-05-07,11.0
SYC,Seychelles,2020-05-08,11.0
SYC,Seychelles,2020-05-09,11.0
SYC,Seychelles,2020-05-10,11.0
SYC,Seychelles,2020-05-11,11.0
SYC,Seychelles,2020-05-12,11.0
SYC,Seychelles,2020-05-13,11.0
SYC,Seychelles,2020-05-14,11.0
SYC,Seychelles,2020-05-15,11.0
SYC,Seychelles,2020-05-16,11.0
SYC,Seychelles,2020-05-17,11.0
SYC,Seychelles,2020-05-18,11.0
SYC,Seychelles,2020-05-19,11.0
SYC,Seychelles,2020-05-20,11.0
SYC,Seychelles,2020-05-21,11.0
SYC,Seychelles,2020-05-22,11.0
SYC,Seychelles,2020-05-23,11.0
SYC,Seychelles,2020-05-24,11.0
SYC,Seychelles,2020-05-25,11.0
SYC,Seychelles,2020-05-26,11.0
SYC,Seychelles,2020-05-27,11.0
SYC,Seychelles,2020-05-28,11.0
SYC,Seychelles,2020-05-29,11.0
SYC,Seychelles,2020-05-30,11.0
SYC,Seychelles,2020-05-31,11.0
SYC,Seychelles,2020-06-01,11.0
SYC,Seychelles,2020-06-02,11.0
SYC,Seychelles,2020-06-03,11.0
SYC,Seychelles,2020-06-04,11.0
SYC,Seychelles,2020-06-05,11.0
SYC,Seychelles,2020-06-06,11.0
SYC,Seychelles,2020-06-07,11.0
SYC,Seychelles,2020-06-08,11.0
SYC,Seychelles,2020-06-09,11.0
SYC,Seychelles,2020-06-10,11.0
SYC,Seychelles,2020-06-11,11.0
SYC,Seychelles,2020-06-12,11.0
SYC,Seychelles,2020-06-13,11.0
SYC,Seychelles,2020-06-14,11.0
SYC,Seychelles,2020-06-15,11.0
SYC,Seychelles,2020-06-16,11.0
SYC,Seychelles,2020-06-17,11.0
SYC,Seychelles,2020-06-18,11.0
SYC,Seychelles,2020-06-19,11.0
SYC,Seychelles,2020-06-20,11.0
SYC,Seychelles,2020-06-21,11.0
SYC,Seychelles,2020-06-22,11.0
SYC,Seychelles,2020-06-23,11.0
SYC,Seychelles,2020-06-24,11.0
SYC,Seychelles,2020-06-25,11.0
SYC,Seychelles,2020-06-26,11.0
SYC,Seychelles,2020-06-27,20.0
SYC,Seychelles,2020-06-28,70.0
SYC,Seychelles,2020-06-29,77.0
SYC,Seychelles,2020-06-30,81.0
SYC,Seychelles,2020-07-01,81.0
SYC,Seychelles,2020-07-02,81.0
SYC,Seychelles,2020-07-03,81.0
SYC,Seychelles,2020-07-04,81.0
SYC,Seychelles,2020-07-05,81.0
SYC,Seychelles,2020-07-06,81.0
SYC,Seychelles,2020-07-07,81.0
SYC,Seychelles,2020-07-08,91.0
SYC,Seychelles,2020-07-09,94.0
SYC,Seychelles,2020-07-10,100.0
SYC,Seychelles,2020-07-11,100.0
SYC,Seychelles,2020-07-12,100.0
SYC,Seychelles,2020-07-13,100.0
SYC,Seychelles,2020-07-14,100.0
SYC,Seychelles,2020-07-15,100.0
SYC,Seychelles,2020-07-16,108.0
SYC,Seychelles,2020-07-17,108.0
SYC,Seychelles,2020-07-18,108.0
SYC,Seychelles,2020-07-19,108.0
SYC,Seychelles,2020-07-20,108.0
SYC,Seychelles,2020-07-21,108.0
SYC,Seychelles,2020-07-22,108.0
SYC,Seychelles,2020-07-23,108.0
SYC,Seychelles,2020-07-24,108.0
SYC,Seychelles,2020-07-25,114.0
SYC,Seychelles,2020-07-26,114.0
SYC,Seychelles,2020-07-27,114.0
SYC,Seychelles,2020-07-28,114.0
SYC,Seychelles,2020-07-29,114.0
SYC,Seychelles,2020-07-30,114.0
SYC,Seychelles,2020-07-31,114.0
SYC,Seychelles,2020-08-01,114.0
SYC,Seychelles,2020-08-02,114.0
SYC,Seychelles,2020-08-03,114.0
SYC,Seychelles,2020-08-04,114.0
SYC,Seychelles,2020-08-05,126.0
SYC,Seychelles,2020-08-06,126.0
SYC,Seychelles,2020-08-07,126.0
SYC,Seychelles,2020-08-08,126.0
SYC,Seychelles,2020-08-09,126.0
SYC,Seychelles,2020-08-10,126.0
SYC,Seychelles,2020-08-11,127.0
SYC,Seychelles,2020-08-12,127.0
SYC,Seychelles,2020-08-13,127.0
SYC,Seychelles,2020-08-14,127.0
SYC,Seychelles,2020-08-15,127.0
SYC,Seychelles,2020-08-16,127.0
SYC,Seychelles,2020-08-17,127.0
SYC,Seychelles,2020-08-18,127.0
SYC,Seychelles,2020-08-19,132.0
SYC,Seychelles,2020-08-20,132.0
SYC,Seychelles,2020-08-21,132.0
SYC,Seychelles,2020-08-22,132.0
SYC,Seychelles,2020-08-23,132.0
SYC,Seychelles,2020-08-24,132.0
SYC,Seychelles,2020-08-25,136.0
SYC,Seychelles,2020-08-26,136.0
SYC,Seychelles,2020-08-27,136.0
SYC,Seychelles,2020-08-28,136.0
SYC,Seychelles,2020-08-29,136.0
SYC,Seychelles,2020-08-30,136.0
SYC,Seychelles,2020-08-31,136.0
SYC,Seychelles,2020-09-01,136.0
SYC,Seychelles,2020-09-02,136.0
SYC,Seychelles,2020-09-03,136.0
SYC,Seychelles,2020-09-04,136.0
SYC,Seychelles,2020-09-05,136.0
SYC,Seychelles,2020-09-06,136.0
SYC,Seychelles,2020-09-07,137.0
SYC,Seychelles,2020-09-08,137.0
SYC,Seychelles,2020-09-09,137.0
SYC,Seychelles,2020-09-10,137.0
SYC,Seychelles,2020-09-11,138.0
SYC,Seychelles,2020-09-12,139.0
SYC,Seychelles,2020-09-13,139.0
SYC,Seychelles,2020-09-14,140.0
SYC,Seychelles,2020-09-15,140.0
SYC,Seychelles,2020-09-16,140.0
SYC,Seychelles,2020-09-17,141.0
SYC,Seychelles,2020-09-18,141.0
SYC,Seychelles,2020-09-19,141.0
SYC,Seychelles,2020-09-20,141.0
SYC,Seychelles,2020-09-21,143.0
SYC,Seychelles,2020-09-22,143.0
SYC,Seychelles,2020-09-23,143.0
SYC,Seychelles,2020-09-24,143.0
SYC,Seychelles,2020-09-25,143.0
SYC,Seychelles,2020-09-26,143.0
SYC,Seychelles,2020-09-27,143.0
SYC,Seychelles,2020-09-28,143.0
SYC,Seychelles,2020-09-29,143.0
SYC,Seychelles,2020-09-30,144.0
SYC,Seychelles,2020-10-01,144.0
SYC,Seychelles,2020-10-02,145.0
SYC,Seychelles,2020-10-03,146.0
SYC,Seychelles,2020-10-04,146.0
SYC,Seychelles,2020-10-05,146.0
SYC,Seychelles,2020-10-06,148.0
SYC,Seychelles,2020-10-07,148.0
SYC,Seychelles,2020-10-08,148.0
SYC,Seychelles,2020-10-09,148.0
SYC,Seychelles,2020-10-10,148.0
SYC,Seychelles,2020-10-11,148.0
SYC,Seychelles,2020-10-12,148.0
SYC,Seychelles,2020-10-13,148.0
SYC,Seychelles,2020-10-14,148.0
SYC,Seychelles,2020-10-15,148.0
SYC,Seychelles,2020-10-16,149.0
SYC,Seychelles,2020-10-17,149.0
SYC,Seychelles,2020-10-18,149.0
SYC,Seychelles,2020-10-19,149.0
SYC,Seychelles,2020-10-20,149.0
SYC,Seychelles,2020-10-21,151.0
SYC,Seychelles,2020-10-22,151.0
SYC,Seychelles,2020-10-23,153.0
SYC,Seychelles,2020-10-24,153.0
SYC,Seychelles,2020-10-25,153.0
SYC,Seychelles,2020-10-26,153.0
SYC,Seychelles,2020-10-27,153.0
SYC,Seychelles,2020-10-28,153.0
SYC,Seychelles,2020-10-29,153.0
SYC,Seychelles,2020-10-30,153.0
SYC,Seychelles,2020-10-31,153.0
SYC,Seychelles,2020-11-01,153.0
SYC,Seychelles,2020-11-02,153.0
SYC,Seychelles,2020-11-03,157.0
SYC,Seychelles,2020-11-04,157.0
SYC,Seychelles,2020-11-05,157.0
SYC,Seychelles,2020-11-06,158.0
SYC,Seychelles,2020-11-07,158.0
SYC,Seychelles,2020-11-08,158.0
SYC,Seychelles,2020-11-09,158.0
SYC,Seychelles,2020-11-10,158.0
SYC,Seychelles,2020-11-11,158.0
SYC,Seychelles,2020-11-12,160.0
SYC,Seychelles,2020-11-13,160.0
SYC,Seychelles,2020-11-14,160.0
SYC,Seychelles,2020-11-15,160.0
SYC,Seychelles,2020-11-16,160.0
SYC,Seychelles,2020-11-17,160.0
SYC,Seychelles,2020-11-18,160.0
SYC,Seychelles,2020-11-19,163.0
SYC,Seychelles,2020-11-20,163.0
SYC,Seychelles,2020-11-21,163.0
SYC,Seychelles,2020-11-22,163.0
SYC,Seychelles,2020-11-23,166.0
SYC,Seychelles,2020-11-24,166.0
SYC,Seychelles,2020-11-25,166.0
SYC,Seychelles,2020-11-26,166.0
SYC,Seychelles,2020-11-27,173.0
SYC,Seychelles,2020-11-28,173.0
SYC,Seychelles,2020-11-29,173.0
SYC,Seychelles,2020-11-30,183.0
SYC,Seychelles,2020-12-01,183.0
SYC,Seychelles,2020-12-02,183.0
SYC,Seychelles,2020-12-03,183.0
SYC,Seychelles,2020-12-04,184.0
SYC,Seychelles,2020-12-05,184.0
SYC,Seychelles,2020-12-06,184.0
SYC,Seychelles,2020-12-07,184.0
SYC,Seychelles,2020-12-08,184.0
SYC,Seychelles,2020-12-09,184.0
SYC,Seychelles,2020-12-10,184.0
SYC,Seychelles,2020-12-11,187.0
SYC,Seychelles,2020-12-12,187.0
SYC,Seychelles,2020-12-13,187.0
SYC,Seychelles,2020-12-14,187.0
SYC,Seychelles,2020-12-15,202.0
SYC,Seychelles,2020-12-16,202.0
SYC,Seychelles,2020-12-17,202.0
SYC,Seychelles,2020-12-18,202.0
SYC,Seychelles,2020-12-19,202.0
SYC,Seychelles,2020-12-20,202.0
SYC,Seychelles,2020-12-21,205.0
SYC,Seychelles,2020-12-22,205.0
SYC,Seychelles,2020-12-23,205.0
SYC,Seychelles,2020-12-24,205.0
SYC,Seychelles,2020-12-25,205.0
SYC,Seychelles,2020-12-26,205.0
SYC,Seychelles,2020-12-27,205.0
SYC,Seychelles,2020-12-28,217.0
SYC,Seychelles,2020-12-29,217.0
SYC,Seychelles,2020-12-30,256.0
SYC,Seychelles,2020-12-31,256.0
SYC,Seychelles,2021-01-01,256.0
SYC,Seychelles,2021-01-02,285.0
SYC,Seychelles,2021-01-03,297.0
SYC,Seychelles,2021-01-04,322.0
SYC,Seychelles,2021-01-05,354.0
SYC,Seychelles,2021-01-06,373.0
SYC,Seychelles,2021-01-07,373.0
SYC,Seychelles,2021-01-08,451.0
SYC,Seychelles,2021-01-09,508.0
SYC,Seychelles,2021-01-10,531.0
SYC,Seychelles,2021-01-11,583.0
SYC,Seychelles,2021-01-12,601.0
SYC,Seychelles,2021-01-13,612.0
SYC,Seychelles,2021-01-14,627.0
SYC,Seychelles,2021-01-15,656.0
SYC,Seychelles,2021-01-16,696.0
SYC,Seychelles,2021-01-17,705.0
SYC,Seychelles,2021-01-18,746.0
SYC,Seychelles,2021-01-19,746.0
SYC,Seychelles,2021-01-20,762.0
SYC,Seychelles,2021-01-21,762.0
SYC,Seychelles,2021-01-22,972.0
SYC,Seychelles,2021-01-23,1033.0
SYC,Seychelles,2021-01-24,1033.0
SYC,Seychelles,2021-01-25,1069.0
SYC,Seychelles,2021-01-26,1116.0
SYC,Seychelles,2021-01-27,1129.0
SYC,Seychelles,2021-01-28,1149.0
SYC,Seychelles,2021-01-29,1162.0
SYC,Seychelles,2021-01-30,1186.0
SYC,Seychelles,2021-01-31,1205.0
SYC,Seychelles,2021-02-01,1223.0
SYC,Seychelles,2021-02-02,1243.0
SYC,Seychelles,2021-02-03,1279.0
SYC,Seychelles,2021-02-04,1289.0
SYC,Seychelles,2021-02-05,1289.0
SYC,Seychelles,2021-02-06,1504.0
SYC,Seychelles,2021-02-07,1513.0
SYC,Seychelles,2021-02-08,1575.0
SYC,Seychelles,2021-02-09,1695.0
SYC,Seychelles,2021-02-10,1695.0
SYC,Seychelles,2021-02-11,1768.0
SYC,Seychelles,2021-02-12,1802.0
SYC,Seychelles,2021-02-13,1892.0
SYC,Seychelles,2021-02-14,1892.0
SYC,Seychelles,2021-02-15,1910.0
SYC,Seychelles,2021-02-16,2058.0
SYC,Seychelles,2021-02-17,2211.0
SYC,Seychelles,2021-02-18,2280.0
SYC,Seychelles,2021-02-19,2305.0
SYC,Seychelles,2021-02-20,2328.0
SYC,Seychelles,2021-02-21,2401.0
SYC,Seychelles,2021-02-22,2464.0
SYC,Seychelles,2021-02-23,2514.0
