country,indicator,date,value
AND,jhu-deaths,2020-05-12,48
AND,jhu-deaths,2020-05-13,49
AND,jhu-deaths,2020-05-14,49
AND,jhu-deaths,2020-05-15,49
AND,jhu-deaths,2020-05-16,51
AND,jhu-deaths,2020-05-17,51
AND,jhu-deaths,2020-05-18,51
AND,jhu-deaths,2020-05-19,51
AND,jhu-deaths,2020-05-20,51
AND,jhu-deaths,2020-05-21,51
AND,jhu-deaths,2020-05-22,51
AND,jhu-deaths,2020-05-23,51
AND,jhu-deaths,2020-05-24,51
AND,jhu-deaths,2020-05-25,51
AND,jhu-deaths,2020-05-26,51
AND,jhu-deaths,2020-05-27,51
AND,jhu-deaths,2020-05-28,51
AND,jhu-deaths,2020-05-29,51
AND,jhu-deaths,2020-05-30,51
AND,jhu-deaths,2020-05-31,51
AND,jhu-deaths,2020-06-01,51
AND,jhu-deaths,2020-06-02,51
AND,jhu-deaths,2020-06-03,51
AND,jhu-deaths,2020-06-04,51
AND,jhu-deaths,2020-06-05,51
AND,jhu-deaths,2020-06-06,51
AND,jhu-deaths,2020-06-07,51
AND,jhu-deaths,2020-06-08,51
AND,jhu-deaths,2020-06-09,51
AND,jhu-deaths,2020-06-10,51
AND,jhu-deaths,2020-06-11,51
AND,jhu-deaths,2020-06-12,51
AND,jhu-deaths,2020-06-13,51
AND,jhu-deaths,2020-06-14,51
AND,jhu-deaths,2020-06-15,51
AND,jhu-deaths,2020-06-16,52
AND,jhu-deaths,2020-06-17,52
AND,jhu-deaths,2020-06-18,52
AND,jhu-deaths,2020-06-19,52
AND,jhu-deaths,2020-06-20,52
AND,jhu-deaths,2020-06-21,52
AND,jhu-deaths,2020-06-22,52
AND,jhu-deaths,2020-06-23,52
AND,jhu-deaths,2020-06-24,52
AND,jhu-deaths,2020-06-25,52
AND,jhu-deaths,2020-06-26,52
AND,jhu-deaths,2020-06-27,52
AND,jhu-deaths,2020-06-28,52
AND,jhu-deaths,2020-06-29,52
AND,jhu-deaths,2020-06-30,52
AND,jhu-deaths,2020-07-01,52
AND,jhu-deaths,2020-07-02,52
AND,jhu-deaths,2020-07-03,52
AND,jhu-deaths,2020-07-04,52
AND,jhu-deaths,2020-07-05,52
AND,jhu-deaths,2020-07-06,52
AND,jhu-deaths,2020-07-07,52
AND,jhu-deaths,2020-07-08,52
AND,jhu-deaths,2020-07-09,52
AND,jhu-deaths,2020-07-10,52
AND,jhu-deaths,2020-07-11,52
AND,jhu-deaths,2020-07-12,52
AND,jhu-deaths,2020-07-13,52
AND,jhu-deaths,2020-07-14,52
AND,jhu-deaths,2020-07-15,52
AND,jhu-deaths,2020-07-16,52
AND,jhu-deaths,2020-07-17,52
AND,jhu-deaths,2020-07-18,52
AND,jhu-deaths,2020-07-19,52
AND,jhu-deaths,2020-07-20,52
AND,jhu-deaths,2020-07-21,52
AND,jhu-deaths,2020-07-22,52
AND,jhu-deaths,2020-07-23,52
AND,jhu-deaths,2020-07-24,52
AND,jhu-deaths,2020-07-25,52
ARE,jhu-deaths,2020-01-22,0
ARE,jhu-deaths,2020-01-23,0
ARE,jhu-deaths,2020-01-24,0
ARE,jhu-deaths,2020-01-25,0
ARE,jhu-deaths,2020-01-26,0
ARE,jhu-deaths,2020-01-27,0
ARE,jhu-deaths,2020-01-28,0
ARE,jhu-deaths,2020-01-29,0
ARE,jhu-deaths,2020-01-30,0
ARE,jhu-deaths,2020-01-31,0
ARE,jhu-deaths,2020-02-01,0
ARE,jhu-deaths,2020-02-02,0
ARE,jhu-deaths,2020-02-03,0
ARE,jhu-deaths,2020-02-04,0
ARE,jhu-deaths,2020-02-05,0
ARE,jhu-deaths,2020-02-06,0
ARE,jhu-deaths,2020-02-07,0
ARE,jhu-deaths,2020-02-08,0
ARE,jhu-deaths,2020-02-09,0
ARE,jhu-deaths,2020-02-10,0
ARE,jhu-deaths,2020-02-11,0
ARE,jhu-deaths,2020-02-12,0
ARE,jhu-deaths,2020-02-13,0
ARE,jhu-deaths,2020-02-14,0
ARE,jhu-deaths,2020-02-15,0
ARE,jhu-deaths,2020-02-16,0
ARE,jhu-deaths,2020-02-17,0
ARE,jhu-deaths,2020-02-18,0
ARE,jhu-deaths,2020-02-19,0
ARE,jhu-deaths,2020-02-20,0
ARE,jhu-deaths,2020-02-21,0
ARE,jhu-deaths,2020-02-22,0
ARE,jhu-deaths,2020-02-23,0
ARE,jhu-deaths,2020-02-24,0
ARE,jhu-deaths,2020-02-25,0
ARE,jhu-deaths,2020-02-26,0
ARE,jhu-deaths,2020-02-27,0
ARE,jhu-deaths,2020-02-28,0
ARE,jhu-deaths,2020-02-29,0
ARE,jhu-deaths,2020-03-01,0
ARE,jhu-deaths,2020-03-02,0
ARE,jhu-deaths,2020-03-03,0
ARE,jhu-deaths,2020-03-04,0
ARE,jhu-deaths,2020-03-05,0
ARE,jhu-deaths,2020-03-06,0
ARE,jhu-deaths,2020-03-07,0
ARE,jhu-deaths,2020-03-08,0
ARE,jhu-deaths,2020-03-09,0
ARE,jhu-deaths,2020-03-10,0
ARE,jhu-deaths,2020-03-11,0
ARE,jhu-deaths,2020-03-12,0
ARE,jhu-deaths,2020-03-13,0
ARE,jhu-deaths,2020-03-14,0
ARE,jhu-deaths,2020-03-15,0
ARE,jhu-deaths,2020-03-16,0
ARE,jhu-deaths,2020-03-17,0
ARE,jhu-deaths,2020-03-18,0
ARE,jhu-deaths,2020-03-19,0
ARE,jhu-deaths,2020-03-20,2
ARE,jhu-deaths,2020-03-21,2
ARE,jhu-deaths,2020-03-22,2
ARE,jhu-deaths,2020-03-23,2
ARE,jhu-deaths,2020-03-24,2
ARE,jhu-deaths,2020-03-25,2
ARE,jhu-deaths,2020-03-26,2
ARE,jhu-deaths,2020-03-27,2
ARE,jhu-deaths,2020-03-28,2
ARE,jhu-deaths,2020-03-29,3
ARE,jhu-deaths,2020-03-30,5
ARE,jhu-deaths,2020-03-31,6
ARE,jhu-deaths,2020-04-01,8
ARE,jhu-deaths,2020-04-02,8
ARE,jhu-deaths,2020-04-03,9
ARE,jhu-deaths,2020-04-04,10
ARE,jhu-deaths,2020-04-05,10
ARE,jhu-deaths,2020-04-06,11
ARE,jhu-deaths,2020-04-07,12
ARE,jhu-deaths,2020-04-08,12
ARE,jhu-deaths,2020-04-09,14
ARE,jhu-deaths,2020-04-10,16
ARE,jhu-deaths,2020-04-11,20
ARE,jhu-deaths,2020-04-12,22
ARE,jhu-deaths,2020-04-13,25
ARE,jhu-deaths,2020-04-14,28
ARE,jhu-deaths,2020-04-15,33
ARE,jhu-deaths,2020-04-16,35
ARE,jhu-deaths,2020-04-17,37
ARE,jhu-deaths,2020-04-18,37
ARE,jhu-deaths,2020-04-19,41
ARE,jhu-deaths,2020-04-20,43
ARE,jhu-deaths,2020-04-21,46
ARE,jhu-deaths,2020-04-22,52
ARE,jhu-deaths,2020-04-23,56
ARE,jhu-deaths,2020-04-24,64
ARE,jhu-deaths,2020-04-25,71
ARE,jhu-deaths,2020-04-26,76
ARE,jhu-deaths,2020-04-27,82
ARE,jhu-deaths,2020-04-28,89
ARE,jhu-deaths,2020-04-29,98
ARE,jhu-deaths,2020-04-30,105
ARE,jhu-deaths,2020-05-01,111
ARE,jhu-deaths,2020-05-02,119
ARE,jhu-deaths,2020-05-03,126
ARE,jhu-deaths,2020-05-04,137
ARE,jhu-deaths,2020-05-05,146
ARE,jhu-deaths,2020-05-06,157
ARE,jhu-deaths,2020-05-07,165
ARE,jhu-deaths,2020-05-08,174
ARE,jhu-deaths,2020-05-09,185
ARE,jhu-deaths,2020-05-10,198
ARE,jhu-deaths,2020-05-11,201
ARE,jhu-deaths,2020-05-12,203
ARE,jhu-deaths,2020-05-13,206
ARE,jhu-deaths,2020-05-14,208
ARE,jhu-deaths,2020-05-15,210
ARE,jhu-deaths,2020-05-16,214
ARE,jhu-deaths,2020-05-17,220
ARE,jhu-deaths,2020-05-18,224
ARE,jhu-deaths,2020-05-19,227
ARE,jhu-deaths,2020-05-20,233
ARE,jhu-deaths,2020-05-21,237
ARE,jhu-deaths,2020-05-22,241
ARE,jhu-deaths,2020-05-23,244
ARE,jhu-deaths,2020-05-24,245
ARE,jhu-deaths,2020-05-25,248
ARE,jhu-deaths,2020-05-26,253
ARE,jhu-deaths,2020-05-27,255
ARE,jhu-deaths,2020-05-28,258
ARE,jhu-deaths,2020-05-29,260
ARE,jhu-deaths,2020-05-30,262
ARE,jhu-deaths,2020-05-31,264
ARE,jhu-deaths,2020-06-01,266
ARE,jhu-deaths,2020-06-02,269
ARE,jhu-deaths,2020-06-03,270
ARE,jhu-deaths,2020-06-04,273
ARE,jhu-deaths,2020-06-05,274
ARE,jhu-deaths,2020-06-06,275
ARE,jhu-deaths,2020-06-07,276
ARE,jhu-deaths,2020-06-08,281
ARE,jhu-deaths,2020-06-09,283
ARE,jhu-deaths,2020-06-10,284
ARE,jhu-deaths,2020-06-11,286
ARE,jhu-deaths,2020-06-12,287
ARE,jhu-deaths,2020-06-13,288
ARE,jhu-deaths,2020-06-14,289
ARE,jhu-deaths,2020-06-15,291
ARE,jhu-deaths,2020-06-16,293
ARE,jhu-deaths,2020-06-17,295
ARE,jhu-deaths,2020-06-18,298
ARE,jhu-deaths,2020-06-19,300
ARE,jhu-deaths,2020-06-20,301
ARE,jhu-deaths,2020-06-21,302
ARE,jhu-deaths,2020-06-22,303
ARE,jhu-deaths,2020-06-23,305
ARE,jhu-deaths,2020-06-24,307
ARE,jhu-deaths,2020-06-25,308
ARE,jhu-deaths,2020-06-26,310
ARE,jhu-deaths,2020-06-27,311
ARE,jhu-deaths,2020-06-28,313
ARE,jhu-deaths,2020-06-29,314
ARE,jhu-deaths,2020-06-30,315
ARE,jhu-deaths,2020-07-01,316
ARE,jhu-deaths,2020-07-02,317
ARE,jhu-deaths,2020-07-03,318
ARE,jhu-deaths,2020-07-04,321
ARE,jhu-deaths,2020-07-05,323
ARE,jhu-deaths,2020-07-06,324
ARE,jhu-deaths,2020-07-07,326
ARE,jhu-deaths,2020-07-08,327
ARE,jhu-deaths,2020-07-09,328
ARE,jhu-deaths,2020-07-10,330
ARE,jhu-deaths,2020-07-11,331
ARE,jhu-deaths,2020-07-12,333
ARE,jhu-deaths,2020-07-13,334
ARE,jhu-deaths,2020-07-14,335
ARE,jhu-deaths,2020-07-15,335
ARE,jhu-deaths,2020-07-16,335
ARE,jhu-deaths,2020-07-17,337
ARE,jhu-deaths,2020-07-18,338
ARE,jhu-deaths,2020-07-19,339
ARE,jhu-deaths,2020-07-20,340
ARE,jhu-deaths,2020-07-21,341
ARE,jhu-deaths,2020-07-22,342
ARE,jhu-deaths,2020-07-23,342
ARE,jhu-deaths,2020-07-24,343
ARE,jhu-deaths,2020-07-25,343
ARG,jhu-deaths,2020-01-22,0
ARG,jhu-deaths,2020-01-23,0
ARG,jhu-deaths,2020-01-24,0
ARG,jhu-deaths,2020-01-25,0
ARG,jhu-deaths,2020-01-26,0
ARG,jhu-deaths,2020-01-27,0
ARG,jhu-deaths,2020-01-28,0
ARG,jhu-deaths,2020-01-29,0
ARG,jhu-deaths,2020-01-30,0
ARG,jhu-deaths,2020-01-31,0
ARG,jhu-deaths,2020-02-01,0
ARG,jhu-deaths,2020-02-02,0
ARG,jhu-deaths,2020-02-03,0
ARG,jhu-deaths,2020-02-04,0
ARG,jhu-deaths,2020-02-05,0
ARG,jhu-deaths,2020-02-06,0
ARG,jhu-deaths,2020-02-07,0
ARG,jhu-deaths,2020-02-08,0
ARG,jhu-deaths,2020-02-09,0
ARG,jhu-deaths,2020-02-10,0
ARG,jhu-deaths,2020-02-11,0
ARG,jhu-deaths,2020-02-12,0
ARG,jhu-deaths,2020-02-13,0
ARG,jhu-deaths,2020-02-14,0
ARG,jhu-deaths,2020-02-15,0
ARG,jhu-deaths,2020-02-16,0
ARG,jhu-deaths,2020-02-17,0
ARG,jhu-deaths,2020-02-18,0
ARG,jhu-deaths,2020-02-19,0
ARG,jhu-deaths,2020-02-20,0
ARG,jhu-deaths,2020-02-21,0
ARG,jhu-deaths,2020-02-22,0
ARG,jhu-deaths,2020-02-23,0
ARG,jhu-deaths,2020-02-24,0
ARG,jhu-deaths,2020-02-25,0
ARG,jhu-deaths,2020-02-26,0
ARG,jhu-deaths,2020-02-27,0
ARG,jhu-deaths,2020-02-28,0
ARG,jhu-deaths,2020-02-29,0
ARG,jhu-deaths,2020-03-01,0
ARG,jhu-deaths,2020-03-02,0
ARG,jhu-deaths,2020-03-03,0
ARG,jhu-deaths,2020-03-04,0
ARG,jhu-deaths,2020-03-05,0
ARG,jhu-deaths,2020-03-06,0
ARG,jhu-deaths,2020-03-07,0
ARG,jhu-deaths,2020-03-08,1
ARG,jhu-deaths,2020-03-09,1
ARG,jhu-deaths,2020-03-10,1
ARG,jhu-deaths,2020-03-11,1
ARG,jhu-deaths,2020-03-12,1
ARG,jhu-deaths,2020-03-13,2
ARG,jhu-deaths,2020-03-14,2
ARG,jhu-deaths,2020-03-15,2
ARG,jhu-deaths,2020-03-16,2
ARG,jhu-deaths,2020-03-17,2
ARG,jhu-deaths,2020-03-18,2
ARG,jhu-deaths,2020-03-19,3
ARG,jhu-deaths,2020-03-20,3
ARG,jhu-deaths,2020-03-21,4
ARG,jhu-deaths,2020-03-22,4
ARG,jhu-deaths,2020-03-23,4
ARG,jhu-deaths,2020-03-24,6
ARG,jhu-deaths,2020-03-25,8
ARG,jhu-deaths,2020-03-26,9
ARG,jhu-deaths,2020-03-27,13
ARG,jhu-deaths,2020-03-28,18
ARG,jhu-deaths,2020-03-29,19
ARG,jhu-deaths,2020-03-30,23
ARG,jhu-deaths,2020-03-31,27
ARG,jhu-deaths,2020-04-01,28
ARG,jhu-deaths,2020-04-02,36
ARG,jhu-deaths,2020-04-03,39
ARG,jhu-deaths,2020-04-04,43
ARG,jhu-deaths,2020-04-05,44
ARG,jhu-deaths,2020-04-06,48
ARG,jhu-deaths,2020-04-07,56
ARG,jhu-deaths,2020-04-08,63
ARG,jhu-deaths,2020-04-09,72
ARG,jhu-deaths,2020-04-10,82
ARG,jhu-deaths,2020-04-11,83
ARG,jhu-deaths,2020-04-12,90
ARG,jhu-deaths,2020-04-13,97
ARG,jhu-deaths,2020-04-14,102
ARG,jhu-deaths,2020-04-15,111
ARG,jhu-deaths,2020-04-16,115
ARG,jhu-deaths,2020-04-17,123
ARG,jhu-deaths,2020-04-18,129
ARG,jhu-deaths,2020-04-19,132
ARG,jhu-deaths,2020-04-20,136
ARG,jhu-deaths,2020-04-21,147
ARG,jhu-deaths,2020-04-22,152
ARG,jhu-deaths,2020-04-23,165
ARG,jhu-deaths,2020-04-24,176
ARG,jhu-deaths,2020-04-25,185
ARG,jhu-deaths,2020-04-26,192
ARG,jhu-deaths,2020-04-27,197
ARG,jhu-deaths,2020-04-28,207
ARG,jhu-deaths,2020-04-29,214
ARG,jhu-deaths,2020-04-30,218
ARG,jhu-deaths,2020-05-01,225
ARG,jhu-deaths,2020-05-02,237
ARG,jhu-deaths,2020-05-03,246
ARG,jhu-deaths,2020-05-04,260
ARG,jhu-deaths,2020-05-05,264
ARG,jhu-deaths,2020-05-06,273
ARG,jhu-deaths,2020-05-07,282
ARG,jhu-deaths,2020-05-08,293
ARG,jhu-deaths,2020-05-09,300
ARG,jhu-deaths,2020-05-10,305
ARG,jhu-deaths,2020-05-11,314
ARG,jhu-deaths,2020-05-12,319
ARG,jhu-deaths,2020-05-13,329
ARG,jhu-deaths,2020-05-14,353
ARG,jhu-deaths,2020-05-15,356
ARG,jhu-deaths,2020-05-16,363
ARG,jhu-deaths,2020-05-17,373
ARG,jhu-deaths,2020-05-18,382
ARG,jhu-deaths,2020-05-19,393
ARG,jhu-deaths,2020-05-20,403
ARG,jhu-deaths,2020-05-21,416
ARG,jhu-deaths,2020-05-22,433
ARG,jhu-deaths,2020-05-23,445
ARG,jhu-deaths,2020-05-24,452
ARG,jhu-deaths,2020-05-25,467
ARG,jhu-deaths,2020-05-26,484
ARG,jhu-deaths,2020-05-27,500
ARG,jhu-deaths,2020-05-28,508
ARG,jhu-deaths,2020-05-29,520
ARG,jhu-deaths,2020-05-30,528
ARG,jhu-deaths,2020-05-31,539
ARG,jhu-deaths,2020-06-01,556
ARG,jhu-deaths,2020-06-02,569
ARG,jhu-deaths,2020-06-03,583
ARG,jhu-deaths,2020-06-04,608
ARG,jhu-deaths,2020-06-05,632
ARG,jhu-deaths,2020-06-06,648
ARG,jhu-deaths,2020-06-07,664
ARG,jhu-deaths,2020-06-08,693
ARG,jhu-deaths,2020-06-09,717
ARG,jhu-deaths,2020-06-10,735
ARG,jhu-deaths,2020-06-11,765
ARG,jhu-deaths,2020-06-12,785
ARG,jhu-deaths,2020-06-13,815
ARG,jhu-deaths,2020-06-14,833
ARG,jhu-deaths,2020-06-15,854
ARG,jhu-deaths,2020-06-16,878
ARG,jhu-deaths,2020-06-17,913
ARG,jhu-deaths,2020-06-18,948
ARG,jhu-deaths,2020-06-19,979
ARG,jhu-deaths,2020-06-20,992
ARG,jhu-deaths,2020-06-21,1011
ARG,jhu-deaths,2020-06-22,1043
ARG,jhu-deaths,2020-06-23,1078
ARG,jhu-deaths,2020-06-24,1116
ARG,jhu-deaths,2020-06-25,1150
ARG,jhu-deaths,2020-06-26,1184
ARG,jhu-deaths,2020-06-27,1207
ARG,jhu-deaths,2020-06-28,1232
ARG,jhu-deaths,2020-06-29,1280
ARG,jhu-deaths,2020-06-30,1307
ARG,jhu-deaths,2020-07-01,1351
ARG,jhu-deaths,2020-07-02,1385
ARG,jhu-deaths,2020-07-03,1437
ARG,jhu-deaths,2020-07-04,1481
ARG,jhu-deaths,2020-07-05,1507
ARG,jhu-deaths,2020-07-06,1582
ARG,jhu-deaths,2020-07-07,1644
ARG,jhu-deaths,2020-07-08,1694
ARG,jhu-deaths,2020-07-09,1720
ARG,jhu-deaths,2020-07-10,1774
ARG,jhu-deaths,2020-07-11,1810
ARG,jhu-deaths,2020-07-12,1845
ARG,jhu-deaths,2020-07-13,1903
ARG,jhu-deaths,2020-07-14,1968
ARG,jhu-deaths,2020-07-15,2050
ARG,jhu-deaths,2020-07-16,2112
ARG,jhu-deaths,2020-07-17,2178
ARG,jhu-deaths,2020-07-18,2220
ARG,jhu-deaths,2020-07-19,2260
ARG,jhu-deaths,2020-07-20,2373
ARG,jhu-deaths,2020-07-21,2490
ARG,jhu-deaths,2020-07-22,2588
ARG,jhu-deaths,2020-07-23,2702
ARG,jhu-deaths,2020-07-24,2807
ARG,jhu-deaths,2020-07-25,2893
ARM,jhu-deaths,2020-01-22,0
ARM,jhu-deaths,2020-01-23,0
ARM,jhu-deaths,2020-01-24,0
ARM,jhu-deaths,2020-01-25,0
ARM,jhu-deaths,2020-01-26,0
ARM,jhu-deaths,2020-01-27,0
ARM,jhu-deaths,2020-01-28,0
ARM,jhu-deaths,2020-01-29,0
ARM,jhu-deaths,2020-01-30,0
ARM,jhu-deaths,2020-01-31,0
ARM,jhu-deaths,2020-02-01,0
ARM,jhu-deaths,2020-02-02,0
ARM,jhu-deaths,2020-02-03,0
ARM,jhu-deaths,2020-02-04,0
ARM,jhu-deaths,2020-02-05,0
ARM,jhu-deaths,2020-02-06,0
ARM,jhu-deaths,2020-02-07,0
ARM,jhu-deaths,2020-02-08,0
ARM,jhu-deaths,2020-02-09,0
ARM,jhu-deaths,2020-02-10,0
ARM,jhu-deaths,2020-02-11,0
ARM,jhu-deaths,2020-02-12,0
ARM,jhu-deaths,2020-02-13,0
ARM,jhu-deaths,2020-02-14,0
ARM,jhu-deaths,2020-02-15,0
ARM,jhu-deaths,2020-02-16,0
ARM,jhu-deaths,2020-02-17,0
ARM,jhu-deaths,2020-02-18,0
ARM,jhu-deaths,2020-02-19,0
ARM,jhu-deaths,2020-02-20,0
ARM,jhu-deaths,2020-02-21,0
ARM,jhu-deaths,2020-02-22,0
ARM,jhu-deaths,2020-02-23,0
ARM,jhu-deaths,2020-02-24,0
ARM,jhu-deaths,2020-02-25,0
ARM,jhu-deaths,2020-02-26,0
ARM,jhu-deaths,2020-02-27,0
ARM,jhu-deaths,2020-02-28,0
ARM,jhu-deaths,2020-02-29,0
ARM,jhu-deaths,2020-03-01,0
ARM,jhu-deaths,2020-03-02,0
ARM,jhu-deaths,2020-03-03,0
ARM,jhu-deaths,2020-03-04,0
ARM,jhu-deaths,2020-03-05,0
ARM,jhu-deaths,2020-03-06,0
ARM,jhu-deaths,2020-03-07,0
ARM,jhu-deaths,2020-03-08,0
ARM,jhu-deaths,2020-03-09,0
ARM,jhu-deaths,2020-03-10,0
ARM,jhu-deaths,2020-03-11,0
ARM,jhu-deaths,2020-03-12,0
ARM,jhu-deaths,2020-03-13,0
ARM,jhu-deaths,2020-03-14,0
ARM,jhu-deaths,2020-03-15,0
ARM,jhu-deaths,2020-03-16,0
ARM,jhu-deaths,2020-03-17,0
ARM,jhu-deaths,2020-03-18,0
ARM,jhu-deaths,2020-03-19,0
ARM,jhu-deaths,2020-03-20,0
ARM,jhu-deaths,2020-03-21,0
ARM,jhu-deaths,2020-03-22,0
ARM,jhu-deaths,2020-03-23,0
ARM,jhu-deaths,2020-03-24,0
ARM,jhu-deaths,2020-03-25,0
ARM,jhu-deaths,2020-03-26,1
ARM,jhu-deaths,2020-03-27,1
ARM,jhu-deaths,2020-03-28,1
ARM,jhu-deaths,2020-03-29,3
ARM,jhu-deaths,2020-03-30,3
ARM,jhu-deaths,2020-03-31,3
ARM,jhu-deaths,2020-04-01,4
ARM,jhu-deaths,2020-04-02,7
ARM,jhu-deaths,2020-04-03,7
ARM,jhu-deaths,2020-04-04,7
ARM,jhu-deaths,2020-04-05,7
ARM,jhu-deaths,2020-04-06,8
ARM,jhu-deaths,2020-04-07,8
ARM,jhu-deaths,2020-04-08,9
ARM,jhu-deaths,2020-04-09,10
ARM,jhu-deaths,2020-04-10,12
ARM,jhu-deaths,2020-04-11,13
ARM,jhu-deaths,2020-04-12,13
ARM,jhu-deaths,2020-04-13,14
ARM,jhu-deaths,2020-04-14,16
ARM,jhu-deaths,2020-04-15,17
ARM,jhu-deaths,2020-04-16,18
ARM,jhu-deaths,2020-04-17,19
ARM,jhu-deaths,2020-04-18,20
ARM,jhu-deaths,2020-04-19,20
ARM,jhu-deaths,2020-04-20,22
ARM,jhu-deaths,2020-04-21,24
ARM,jhu-deaths,2020-04-22,24
ARM,jhu-deaths,2020-04-23,24
ARM,jhu-deaths,2020-04-24,27
ARM,jhu-deaths,2020-04-25,28
ARM,jhu-deaths,2020-04-26,28
ARM,jhu-deaths,2020-04-27,29
ARM,jhu-deaths,2020-04-28,30
ARM,jhu-deaths,2020-04-29,30
ARM,jhu-deaths,2020-04-30,32
ARM,jhu-deaths,2020-05-01,33
ARM,jhu-deaths,2020-05-02,33
ARM,jhu-deaths,2020-05-03,35
ARM,jhu-deaths,2020-05-04,39
ARM,jhu-deaths,2020-05-05,40
ARM,jhu-deaths,2020-05-06,40
ARM,jhu-deaths,2020-05-07,42
ARM,jhu-deaths,2020-05-08,43
ARM,jhu-deaths,2020-05-09,44
ARM,jhu-deaths,2020-05-10,45
ARM,jhu-deaths,2020-05-11,46
ARM,jhu-deaths,2020-05-12,47
ARM,jhu-deaths,2020-05-13,48
ARM,jhu-deaths,2020-05-14,49
ARM,jhu-deaths,2020-05-15,52
ARM,jhu-deaths,2020-05-16,55
ARM,jhu-deaths,2020-05-17,60
ARM,jhu-deaths,2020-05-18,61
ARM,jhu-deaths,2020-05-19,64
ARM,jhu-deaths,2020-05-20,67
ARM,jhu-deaths,2020-05-21,70
ARM,jhu-deaths,2020-05-22,74
ARM,jhu-deaths,2020-05-23,77
ARM,jhu-deaths,2020-05-24,81
ARM,jhu-deaths,2020-05-25,87
ARM,jhu-deaths,2020-05-26,91
ARM,jhu-deaths,2020-05-27,98
ARM,jhu-deaths,2020-05-28,113
ARM,jhu-deaths,2020-05-29,120
ARM,jhu-deaths,2020-05-30,127
ARM,jhu-deaths,2020-05-31,131
ARM,jhu-deaths,2020-06-01,139
ARM,jhu-deaths,2020-06-02,158
ARM,jhu-deaths,2020-06-03,170
ARM,jhu-deaths,2020-06-04,176
ARM,jhu-deaths,2020-06-05,183
ARM,jhu-deaths,2020-06-06,190
ARM,jhu-deaths,2020-06-07,200
ARM,jhu-deaths,2020-06-08,211
ARM,jhu-deaths,2020-06-09,217
ARM,jhu-deaths,2020-06-10,227
ARM,jhu-deaths,2020-06-11,245
ARM,jhu-deaths,2020-06-12,258
ARM,jhu-deaths,2020-06-13,264
ARM,jhu-deaths,2020-06-14,269
ARM,jhu-deaths,2020-06-15,285
ARM,jhu-deaths,2020-06-16,293
ARM,jhu-deaths,2020-06-17,302
ARM,jhu-deaths,2020-06-18,309
ARM,jhu-deaths,2020-06-19,319
ARM,jhu-deaths,2020-06-20,332
ARM,jhu-deaths,2020-06-21,350
ARM,jhu-deaths,2020-06-22,360
ARM,jhu-deaths,2020-06-23,372
ARM,jhu-deaths,2020-06-24,386
ARM,jhu-deaths,2020-06-25,397
ARM,jhu-deaths,2020-06-26,410
ARM,jhu-deaths,2020-06-27,421
ARM,jhu-deaths,2020-06-28,426
ARM,jhu-deaths,2020-06-29,433
ARM,jhu-deaths,2020-06-30,443
ARM,jhu-deaths,2020-07-01,453
ARM,jhu-deaths,2020-07-02,459
ARM,jhu-deaths,2020-07-03,469
ARM,jhu-deaths,2020-07-04,477
ARM,jhu-deaths,2020-07-05,484
ARM,jhu-deaths,2020-07-06,491
ARM,jhu-deaths,2020-07-07,503
ARM,jhu-deaths,2020-07-08,521
ARM,jhu-deaths,2020-07-09,535
ARM,jhu-deaths,2020-07-10,546
ARM,jhu-deaths,2020-07-11,559
ARM,jhu-deaths,2020-07-12,565
ARM,jhu-deaths,2020-07-13,573
ARM,jhu-deaths,2020-07-14,581
ARM,jhu-deaths,2020-07-15,592
ARM,jhu-deaths,2020-07-16,607
ARM,jhu-deaths,2020-07-17,620
ARM,jhu-deaths,2020-07-18,631
ARM,jhu-deaths,2020-07-19,641
ARM,jhu-deaths,2020-07-20,650
ARM,jhu-deaths,2020-07-21,662
ARM,jhu-deaths,2020-07-22,678
ARM,jhu-deaths,2020-07-23,688
ARM,jhu-deaths,2020-07-24,692
ARM,jhu-deaths,2020-07-25,700
ATG,jhu-deaths,2020-01-22,0
ATG,jhu-deaths,2020-01-23,0
ATG,jhu-deaths,2020-01-24,0
ATG,jhu-deaths,2020-01-25,0
ATG,jhu-deaths,2020-01-26,0
ATG,jhu-deaths,2020-01-27,0
ATG,jhu-deaths,2020-01-28,0
ATG,jhu-deaths,2020-01-29,0
ATG,jhu-deaths,2020-01-30,0
ATG,jhu-deaths,2020-01-31,0
ATG,jhu-deaths,2020-02-01,0
ATG,jhu-deaths,2020-02-02,0
ATG,jhu-deaths,2020-02-03,0
ATG,jhu-deaths,2020-02-04,0
ATG,jhu-deaths,2020-02-05,0
ATG,jhu-deaths,2020-02-06,0
ATG,jhu-deaths,2020-02-07,0
ATG,jhu-deaths,2020-02-08,0
ATG,jhu-deaths,2020-02-09,0
ATG,jhu-deaths,2020-02-10,0
ATG,jhu-deaths,2020-02-11,0
ATG,jhu-deaths,2020-02-12,0
ATG,jhu-deaths,2020-02-13,0
ATG,jhu-deaths,2020-02-14,0
ATG,jhu-deaths,2020-02-15,0
ATG,jhu-deaths,2020-02-16,0
ATG,jhu-deaths,2020-02-17,0
ATG,jhu-deaths,2020-02-18,0
ATG,jhu-deaths,2020-02-19,0
ATG,jhu-deaths,2020-02-20,0
ATG,jhu-deaths,2020-02-21,0
ATG,jhu-deaths,2020-02-22,0
ATG,jhu-deaths,2020-02-23,0
ATG,jhu-deaths,2020-02-24,0
ATG,jhu-deaths,2020-02-25,0
