iso_code,country,date,owid_total_cases_per_million
SEN,Senegal,2021-02-15,1867.841
SEN,Senegal,2021-02-16,1879.845
SEN,Senegal,2021-02-17,1897.464
SEN,Senegal,2021-02-18,1917.053
SEN,Senegal,2021-02-19,1933.716
SEN,Senegal,2021-02-20,1948.766
SEN,Senegal,2021-02-21,1966.504
SEN,Senegal,2021-02-22,1976.776
SEN,Senegal,2021-02-23,1985.316
SEN,Senegal,2021-02-24,1997.918
SEN,Senegal,2021-02-25,2015.118
SEN,Senegal,2021-02-26,2032.438
SEN,Senegal,2021-02-27,2045.816
SEN,Senegal,2021-02-28,2061.643
SEN,Senegal,2021-03-01,2074.304
SEN,Senegal,2021-03-02,2080.276
SEN,Senegal,2021-03-03,2092.519
SEN,Senegal,2021-03-04,2105.061
SEN,Senegal,2021-03-05,2118.26
SEN,Senegal,2021-03-06,2128.055
SEN,Senegal,2021-03-07,2141.492
SEN,Senegal,2021-03-08,2147.584
SEN,Senegal,2021-03-09,2152.362
SEN,Senegal,2021-03-10,2161.679
SEN,Senegal,2021-03-11,2172.19
SEN,Senegal,2021-03-12,2184.015
SEN,Senegal,2021-03-13,2193.392
SEN,Senegal,2021-03-14,2203.306
SEN,Senegal,2021-03-15,2209.517
SEN,Senegal,2021-03-16,2213.459
SEN,Senegal,2021-03-17,2224.926
SEN,Senegal,2021-03-18,2235.318
SGP,Singapore,2020-01-23,0.171
SGP,Singapore,2020-01-24,0.513
SGP,Singapore,2020-01-25,0.513
SGP,Singapore,2020-01-26,0.684
SGP,Singapore,2020-01-27,0.855
SGP,Singapore,2020-01-28,1.197
SGP,Singapore,2020-01-29,1.197
SGP,Singapore,2020-01-30,1.709
SGP,Singapore,2020-01-31,2.222
SGP,Singapore,2020-02-01,2.735
SGP,Singapore,2020-02-02,3.077
SGP,Singapore,2020-02-03,3.077
SGP,Singapore,2020-02-04,4.102
SGP,Singapore,2020-02-05,4.786
SGP,Singapore,2020-02-06,4.786
SGP,Singapore,2020-02-07,5.128
SGP,Singapore,2020-02-08,5.641
SGP,Singapore,2020-02-09,6.837
SGP,Singapore,2020-02-10,7.692
SGP,Singapore,2020-02-11,8.034
SGP,Singapore,2020-02-12,8.547
SGP,Singapore,2020-02-13,9.914
SGP,Singapore,2020-02-14,11.452
SGP,Singapore,2020-02-15,12.307
SGP,Singapore,2020-02-16,12.82
SGP,Singapore,2020-02-17,13.162
SGP,Singapore,2020-02-18,13.845
SGP,Singapore,2020-02-19,14.358
SGP,Singapore,2020-02-20,14.358
SGP,Singapore,2020-02-21,14.529
SGP,Singapore,2020-02-22,14.529
SGP,Singapore,2020-02-23,15.213
SGP,Singapore,2020-02-24,15.213
SGP,Singapore,2020-02-25,15.555
SGP,Singapore,2020-02-26,15.897
SGP,Singapore,2020-02-27,15.897
SGP,Singapore,2020-02-28,15.897
SGP,Singapore,2020-02-29,17.435
SGP,Singapore,2020-03-01,18.119
SGP,Singapore,2020-03-02,18.46
SGP,Singapore,2020-03-03,18.802
SGP,Singapore,2020-03-04,18.802
SGP,Singapore,2020-03-05,19.999
SGP,Singapore,2020-03-06,22.221
SGP,Singapore,2020-03-07,23.588
SGP,Singapore,2020-03-08,25.64
SGP,Singapore,2020-03-09,25.64
SGP,Singapore,2020-03-10,27.349
SGP,Singapore,2020-03-11,30.426
SGP,Singapore,2020-03-12,30.426
SGP,Singapore,2020-03-13,34.186
SGP,Singapore,2020-03-14,36.237
SGP,Singapore,2020-03-15,38.63
SGP,Singapore,2020-03-16,41.536
SGP,Singapore,2020-03-17,45.467
SGP,Singapore,2020-03-18,53.501
SGP,Singapore,2020-03-19,58.971
SGP,Singapore,2020-03-20,65.808
SGP,Singapore,2020-03-21,73.842
SGP,Singapore,2020-03-22,77.773
SGP,Singapore,2020-03-23,87.003
SGP,Singapore,2020-03-24,95.379
SGP,Singapore,2020-03-25,107.857
SGP,Singapore,2020-03-26,116.745
SGP,Singapore,2020-03-27,125.121
SGP,Singapore,2020-03-28,137.086
SGP,Singapore,2020-03-29,144.265
SGP,Singapore,2020-03-30,150.248
SGP,Singapore,2020-03-31,158.281
SGP,Singapore,2020-04-01,170.93
SGP,Singapore,2020-04-02,179.306
SGP,Singapore,2020-04-03,190.416
SGP,Singapore,2020-04-04,203.236
SGP,Singapore,2020-04-05,223.748
SGP,Singapore,2020-04-06,235.029
SGP,Singapore,2020-04-07,253.148
SGP,Singapore,2020-04-08,277.42
SGP,Singapore,2020-04-09,326.477
SGP,Singapore,2020-04-10,360.321
SGP,Singapore,2020-04-11,392.968
SGP,Singapore,2020-04-12,432.795
SGP,Singapore,2020-04-13,498.774
SGP,Singapore,2020-04-14,555.865
SGP,Singapore,2020-04-15,632.271
SGP,Singapore,2020-04-16,756.708
SGP,Singapore,2020-04-17,863.197
SGP,Singapore,2020-04-18,1024.213
SGP,Singapore,2020-04-19,1126.088
SGP,Singapore,2020-04-20,1369.834
SGP,Singapore,2020-04-21,1559.738
SGP,Singapore,2020-04-22,1733.403
SGP,Singapore,2020-04-23,1910.657
SGP,Singapore,2020-04-24,2063.982
SGP,Singapore,2020-04-25,2169.616
SGP,Singapore,2020-04-26,2328.752
SGP,Singapore,2020-04-27,2465.326
SGP,Singapore,2020-04-28,2555.577
SGP,Singapore,2020-04-29,2673.518
SGP,Singapore,2020-04-30,2763.77
SGP,Singapore,2020-05-01,2923.076
SGP,Singapore,2020-05-02,2999.482
SGP,Singapore,2020-05-03,3111.783
SGP,Singapore,2020-05-04,3209.726
SGP,Singapore,2020-05-05,3317.754
SGP,Singapore,2020-05-06,3452.447
SGP,Singapore,2020-05-07,3579.106
SGP,Singapore,2020-05-08,3710.381
SGP,Singapore,2020-05-09,3839.091
SGP,Singapore,2020-05-10,3988.826
SGP,Singapore,2020-05-11,4071.898
SGP,Singapore,2020-05-12,4217.018
SGP,Singapore,2020-05-13,4332.396
SGP,Singapore,2020-05-14,4460.935
SGP,Singapore,2020-05-15,4596.483
SGP,Singapore,2020-05-16,4675.965
SGP,Singapore,2020-05-17,4792.54
SGP,Singapore,2020-05-18,4844.673
SGP,Singapore,2020-05-19,4921.763
SGP,Singapore,2020-05-20,5019.193
SGP,Singapore,2020-05-21,5095.77
SGP,Singapore,2020-05-22,5200.721
SGP,Singapore,2020-05-23,5310.458
SGP,Singapore,2020-05-24,5404.128
SGP,Singapore,2020-05-25,5462.928
SGP,Singapore,2020-05-26,5528.394
SGP,Singapore,2020-05-27,5619.5
SGP,Singapore,2020-05-28,5683.257
SGP,Singapore,2020-05-29,5787.695
SGP,Singapore,2020-05-30,5874.185
SGP,Singapore,2020-05-31,5962.727
SGP,Singapore,2020-06-01,6032.467
SGP,Singapore,2020-06-02,6125.453
SGP,Singapore,2020-06-03,6222.712
SGP,Singapore,2020-06-04,6311.083
SGP,Singapore,2020-06-05,6355.696
SGP,Singapore,2020-06-06,6414.496
SGP,Singapore,2020-06-07,6479.962
SGP,Singapore,2020-06-08,6545.941
SGP,Singapore,2020-06-09,6583.204
SGP,Singapore,2020-06-10,6660.293
SGP,Singapore,2020-06-11,6732.426
SGP,Singapore,2020-06-12,6811.566
SGP,Singapore,2020-06-13,6870.879
SGP,Singapore,2020-06-14,6940.448
SGP,Singapore,2020-06-15,6977.027
SGP,Singapore,2020-06-16,7002.837
SGP,Singapore,2020-06-17,7045.057
SGP,Singapore,2020-06-18,7088.986
SGP,Singapore,2020-06-19,7113.258
SGP,Singapore,2020-06-20,7150.521
SGP,Singapore,2020-06-21,7195.305
SGP,Singapore,2020-06-22,7232.567
SGP,Singapore,2020-06-23,7252.908
SGP,Singapore,2020-06-24,7285.556
SGP,Singapore,2020-06-25,7304.871
SGP,Singapore,2020-06-26,7342.305
SGP,Singapore,2020-06-27,7392.045
SGP,Singapore,2020-06-28,7428.453
SGP,Singapore,2020-06-29,7462.981
SGP,Singapore,2020-06-30,7505.03
SGP,Singapore,2020-07-01,7541.78
SGP,Singapore,2020-07-02,7573.915
SGP,Singapore,2020-07-03,7602.802
SGP,Singapore,2020-07-04,7634.424
SGP,Singapore,2020-07-05,7657.671
SGP,Singapore,2020-07-06,7688.951
SGP,Singapore,2020-07-07,7715.787
SGP,Singapore,2020-07-08,7742.794
SGP,Singapore,2020-07-09,7764.16
SGP,Singapore,2020-07-10,7796.808
SGP,Singapore,2020-07-11,7825.695
SGP,Singapore,2020-07-12,7856.121
SGP,Singapore,2020-07-13,7911.16
SGP,Singapore,2020-07-14,7970.473
SGP,Singapore,2020-07-15,8012.864
SGP,Singapore,2020-07-16,8055.254
SGP,Singapore,2020-07-17,8111.148
SGP,Singapore,2020-07-18,8145.676
SGP,Singapore,2020-07-19,8189.605
SGP,Singapore,2020-07-20,8210.63
SGP,Singapore,2020-07-21,8278.831
SGP,Singapore,2020-07-22,8331.819
SGP,Singapore,2020-07-23,8392.328
SGP,Singapore,2020-07-24,8439.676
SGP,Singapore,2020-07-25,8527.363
SGP,Singapore,2020-07-26,8609.581
SGP,Singapore,2020-07-27,8689.747
SGP,Singapore,2020-07-28,8751.111
SGP,Singapore,2020-07-29,8808.202
SGP,Singapore,2020-07-30,8855.72
SGP,Singapore,2020-07-31,8923.408
SGP,Singapore,2020-08-01,8975.884
SGP,Singapore,2020-08-02,9029.385
SGP,Singapore,2020-08-03,9068.015
SGP,Singapore,2020-08-04,9118.44
SGP,Singapore,2020-08-05,9273.644
SGP,Singapore,2020-08-06,9325.094
SGP,Singapore,2020-08-07,9366.459
SGP,Singapore,2020-08-08,9389.022
SGP,Singapore,2020-08-09,9418.935
SGP,Singapore,2020-08-10,9451.07
SGP,Singapore,2020-08-11,9461.497
SGP,Singapore,2020-08-12,9468.676
SGP,Singapore,2020-08-13,9486.11
SGP,Singapore,2020-08-14,9500.298
SGP,Singapore,2020-08-15,9514.143
SGP,Singapore,2020-08-16,9528.843
SGP,Singapore,2020-08-17,9544.398
SGP,Singapore,2020-08-18,9561.491
SGP,Singapore,2020-08-19,9577.387
SGP,Singapore,2020-08-20,9589.01
SGP,Singapore,2020-08-21,9609.009
SGP,Singapore,2020-08-22,9617.556
SGP,Singapore,2020-08-23,9632.427
SGP,Singapore,2020-08-24,9641.144
SGP,Singapore,2020-08-25,9646.443
SGP,Singapore,2020-08-26,9656.699
SGP,Singapore,2020-08-27,9669.86
SGP,Singapore,2020-08-28,9685.928
SGP,Singapore,2020-08-29,9694.645
SGP,Singapore,2020-08-30,9703.875
SGP,Singapore,2020-08-31,9710.884
SGP,Singapore,2020-09-01,9717.721
SGP,Singapore,2020-09-02,9719.088
SGP,Singapore,2020-09-03,9727.293
SGP,Singapore,2020-09-04,9734.13
SGP,Singapore,2020-09-05,9739.942
SGP,Singapore,2020-09-06,9746.779
SGP,Singapore,2020-09-07,9750.539
SGP,Singapore,2020-09-08,9758.573
SGP,Singapore,2020-09-09,9771.393
SGP,Singapore,2020-09-10,9782.161
SGP,Singapore,2020-09-11,9796.861
SGP,Singapore,2020-09-12,9804.041
SGP,Singapore,2020-09-13,9812.416
SGP,Singapore,2020-09-14,9820.621
SGP,Singapore,2020-09-15,9826.432
SGP,Singapore,2020-09-16,9830.877
SGP,Singapore,2020-09-17,9833.953
SGP,Singapore,2020-09-18,9835.834
SGP,Singapore,2020-09-19,9838.398
SGP,Singapore,2020-09-20,9841.474
SGP,Singapore,2020-09-21,9846.602
SGP,Singapore,2020-09-22,9850.192
SGP,Singapore,2020-09-23,9852.243
SGP,Singapore,2020-09-24,9854.807
SGP,Singapore,2020-09-25,9856.687
SGP,Singapore,2020-09-26,9860.106
SGP,Singapore,2020-09-27,9862.67
SGP,Singapore,2020-09-28,9865.234
SGP,Singapore,2020-09-29,9869.849
SGP,Singapore,2020-09-30,9873.78
SGP,Singapore,2020-10-01,9877.028
SGP,Singapore,2020-10-02,9878.737
SGP,Singapore,2020-10-03,9879.763
SGP,Singapore,2020-10-04,9881.814
SGP,Singapore,2020-10-05,9883.01
SGP,Singapore,2020-10-06,9884.891
SGP,Singapore,2020-10-07,9886.6
SGP,Singapore,2020-10-08,9888.138
SGP,Singapore,2020-10-09,9889.847
SGP,Singapore,2020-10-10,9891.044
SGP,Singapore,2020-10-11,9892.753
SGP,Singapore,2020-10-12,9893.437
SGP,Singapore,2020-10-13,9894.121
SGP,Singapore,2020-10-14,9894.975
SGP,Singapore,2020-10-15,9895.488
SGP,Singapore,2020-10-16,9897.027
SGP,Singapore,2020-10-17,9897.539
SGP,Singapore,2020-10-18,9898.736
SGP,Singapore,2020-10-19,9899.42
SGP,Singapore,2020-10-20,9900.445
SGP,Singapore,2020-10-21,9902.496
SGP,Singapore,2020-10-22,9903.864
SGP,Singapore,2020-10-23,9905.573
SGP,Singapore,2020-10-24,9907.966
SGP,Singapore,2020-10-25,9908.821
SGP,Singapore,2020-10-26,9909.334
SGP,Singapore,2020-10-27,9910.53
SGP,Singapore,2020-10-28,9911.727
SGP,Singapore,2020-10-29,9912.923
SGP,Singapore,2020-10-30,9914.461
SGP,Singapore,2020-10-31,9916.513
SGP,Singapore,2020-11-01,9917.196
SGP,Singapore,2020-11-02,9917.367
SGP,Singapore,2020-11-03,9918.906
SGP,Singapore,2020-11-04,9920.102
SGP,Singapore,2020-11-05,9921.299
SGP,Singapore,2020-11-06,9921.982
SGP,Singapore,2020-11-07,9923.179
SGP,Singapore,2020-11-08,9923.521
SGP,Singapore,2020-11-09,9924.888
SGP,Singapore,2020-11-10,9926.427
SGP,Singapore,2020-11-11,9929.503
SGP,Singapore,2020-11-12,9931.384
SGP,Singapore,2020-11-13,9933.435
SGP,Singapore,2020-11-14,9933.777
SGP,Singapore,2020-11-15,9934.289
SGP,Singapore,2020-11-16,9935.144
SGP,Singapore,2020-11-17,9936.17
SGP,Singapore,2020-11-18,9937.024
SGP,Singapore,2020-11-19,9937.708
SGP,Singapore,2020-11-20,9938.392
SGP,Singapore,2020-11-21,9939.246
SGP,Singapore,2020-11-22,9941.297
SGP,Singapore,2020-11-23,9942.152
SGP,Singapore,2020-11-24,9945.229
SGP,Singapore,2020-11-25,9946.425
SGP,Singapore,2020-11-26,9947.28
SGP,Singapore,2020-11-27,9947.964
SGP,Singapore,2020-11-28,9948.989
SGP,Singapore,2020-11-29,9950.357
SGP,Singapore,2020-11-30,9951.211
SGP,Singapore,2020-12-01,9952.921
SGP,Singapore,2020-12-02,9953.263
SGP,Singapore,2020-12-03,9954.801
SGP,Singapore,2020-12-04,9955.314
SGP,Singapore,2020-12-05,9957.536
SGP,Singapore,2020-12-06,9958.39
SGP,Singapore,2020-12-07,9960.613
SGP,Singapore,2020-12-08,9962.664
SGP,Singapore,2020-12-09,9963.689
SGP,Singapore,2020-12-10,9964.715
SGP,Singapore,2020-12-11,9966.082
SGP,Singapore,2020-12-12,9967.45
SGP,Singapore,2020-12-13,9968.646
SGP,Singapore,2020-12-14,9969.501
SGP,Singapore,2020-12-15,9972.236
SGP,Singapore,2020-12-16,9974.287
SGP,Singapore,2020-12-17,9978.389
SGP,Singapore,2020-12-18,9979.928
SGP,Singapore,2020-12-19,9982.833
SGP,Singapore,2020-12-20,9986.081
SGP,Singapore,2020-12-21,9987.79
SGP,Singapore,2020-12-22,9992.747
SGP,Singapore,2020-12-23,9996.337
SGP,Singapore,2020-12-24,9998.559
SGP,Singapore,2020-12-25,10000.952
SGP,Singapore,2020-12-26,10002.661
SGP,Singapore,2020-12-27,10003.516
SGP,Singapore,2020-12-28,10004.371
SGP,Singapore,2020-12-29,10006.593
SGP,Singapore,2020-12-30,10011.208
SGP,Singapore,2020-12-31,10016.336
SGP,Singapore,2021-01-01,10021.464
SGP,Singapore,2021-01-02,10027.104
SGP,Singapore,2021-01-03,10033.087
SGP,Singapore,2021-01-04,10037.189
SGP,Singapore,2021-01-05,10041.975
SGP,Singapore,2021-01-06,10047.274
SGP,Singapore,2021-01-07,10052.915
SGP,Singapore,2021-01-08,10056.846
SGP,Singapore,2021-01-09,10061.803
SGP,Singapore,2021-01-10,10068.982
SGP,Singapore,2021-01-11,10072.743
SGP,Singapore,2021-01-12,10075.649
SGP,Singapore,2021-01-13,10082.144
SGP,Singapore,2021-01-14,10089.836
SGP,Singapore,2021-01-15,10094.964
SGP,Singapore,2021-01-16,10099.066
SGP,Singapore,2021-01-17,10104.194
SGP,Singapore,2021-01-18,10106.587
SGP,Singapore,2021-01-19,10111.715
SGP,Singapore,2021-01-20,10118.552
SGP,Singapore,2021-01-21,10125.047
SGP,Singapore,2021-01-22,10127.611
SGP,Singapore,2021-01-23,10129.321
SGP,Singapore,2021-01-24,10137.525
SGP,Singapore,2021-01-25,10145.046
SGP,Singapore,2021-01-26,10147.439
SGP,Singapore,2021-01-27,10151.712
SGP,Singapore,2021-01-28,10157.524
SGP,Singapore,2021-01-29,10161.626
SGP,Singapore,2021-01-30,10171.54
SGP,Singapore,2021-01-31,10176.497
SGP,Singapore,2021-02-01,10181.454
SGP,Singapore,2021-02-02,10184.702
SGP,Singapore,2021-02-03,10187.779
SGP,Singapore,2021-02-04,10191.539
SGP,Singapore,2021-02-05,10195.812
SGP,Singapore,2021-02-06,10200.257
SGP,Singapore,2021-02-07,10204.359
SGP,Singapore,2021-02-08,10208.119
SGP,Singapore,2021-02-09,10210.0
SGP,Singapore,2021-02-10,10212.564
SGP,Singapore,2021-02-11,10214.615
SGP,Singapore,2021-02-12,10217.692
SGP,Singapore,2021-02-13,10219.23
SGP,Singapore,2021-02-14,10221.623
SGP,Singapore,2021-02-15,10223.161
SGP,Singapore,2021-02-16,10223.332
SGP,Singapore,2021-02-17,10225.212
SGP,Singapore,2021-02-18,10227.093
SGP,Singapore,2021-02-19,10229.486
SGP,Singapore,2021-02-20,10231.537
SGP,Singapore,2021-02-21,10233.417
SGP,Singapore,2021-02-22,10235.126
SGP,Singapore,2021-02-23,10235.81
SGP,Singapore,2021-02-24,10237.007
SGP,Singapore,2021-02-25,10238.716
SGP,Singapore,2021-02-26,10240.938
SGP,Singapore,2021-02-27,10242.989
SGP,Singapore,2021-02-28,10244.869
SGP,Singapore,2021-03-01,10246.921
SGP,Singapore,2021-03-02,10248.288
SGP,Singapore,2021-03-03,10252.219
SGP,Singapore,2021-03-04,10255.467
SGP,Singapore,2021-03-05,10257.005
SGP,Singapore,2021-03-06,10259.228
SGP,Singapore,2021-03-07,10261.45
SGP,Singapore,2021-03-08,10263.672
SGP,Singapore,2021-03-09,10264.697
SGP,Singapore,2021-03-10,10266.407
SGP,Singapore,2021-03-11,10267.774
SGP,Singapore,2021-03-12,10269.483
SGP,Singapore,2021-03-13,10270.851
SGP,Singapore,2021-03-14,10273.757
SGP,Singapore,2021-03-15,10275.808
SGP,Singapore,2021-03-16,10277.688
SGP,Singapore,2021-03-17,10279.226
SGP,Singapore,2021-03-18,10281.79
SLB,Solomon Islands,2020-10-12,2.912
SLB,Solomon Islands,2020-10-13,2.912
SLB,Solomon Islands,2020-10-14,2.912
SLB,Solomon Islands,2020-10-15,4.368
SLB,Solomon Islands,2020-10-16,4.368
SLB,Solomon Islands,2020-10-17,4.368
SLB,Solomon Islands,2020-10-18,4.368
SLB,Solomon Islands,2020-10-19,4.368
SLB,Solomon Islands,2020-10-20,4.368
SLB,Solomon Islands,2020-10-21,4.368
SLB,Solomon Islands,2020-10-22,5.823
SLB,Solomon Islands,2020-10-23,5.823
SLB,Solomon Islands,2020-10-24,5.823
SLB,Solomon Islands,2020-10-25,5.823
SLB,Solomon Islands,2020-10-26,5.823
SLB,Solomon Islands,2020-10-27,11.647
SLB,Solomon Islands,2020-10-28,11.647
SLB,Solomon Islands,2020-10-29,11.647
SLB,Solomon Islands,2020-10-30,11.647
SLB,Solomon Islands,2020-10-31,11.647
SLB,Solomon Islands,2020-11-01,11.647
SLB,Solomon Islands,2020-11-02,18.926
SLB,Solomon Islands,2020-11-03,18.926
SLB,Solomon Islands,2020-11-04,18.926
SLB,Solomon Islands,2020-11-05,18.926
SLB,Solomon Islands,2020-11-06,18.926
SLB,Solomon Islands,2020-11-07,18.926
SLB,Solomon Islands,2020-11-08,18.926
SLB,Solomon Islands,2020-11-09,23.294
SLB,Solomon Islands,2020-11-10,23.294
SLB,Solomon Islands,2020-11-11,23.294
SLB,Solomon Islands,2020-11-12,23.294
SLB,Solomon Islands,2020-11-13,23.294
SLB,Solomon Islands,2020-11-14,23.294
SLB,Solomon Islands,2020-11-15,23.294
SLB,Solomon Islands,2020-11-16,23.294
SLB,Solomon Islands,2020-11-17,23.294
SLB,Solomon Islands,2020-11-18,23.294
SLB,Solomon Islands,2020-11-19,23.294
SLB,Solomon Islands,2020-11-20,23.294
SLB,Solomon Islands,2020-11-21,23.294
SLB,Solomon Islands,2020-11-22,23.294
SLB,Solomon Islands,2020-11-23,23.294
SLB,Solomon Islands,2020-11-24,24.75
SLB,Solomon Islands,2020-11-25,24.75
SLB,Solomon Islands,2020-11-26,24.75
SLB,Solomon Islands,2020-11-27,24.75
SLB,Solomon Islands,2020-11-28,24.75
SLB,Solomon Islands,2020-11-29,24.75
SLB,Solomon Islands,2020-11-30,24.75
SLB,Solomon Islands,2020-12-01,24.75
SLB,Solomon Islands,2020-12-02,24.75
SLB,Solomon Islands,2020-12-03,24.75
SLB,Solomon Islands,2020-12-04,24.75
SLB,Solomon Islands,2020-12-05,24.75
SLB,Solomon Islands,2020-12-06,24.75
SLB,Solomon Islands,2020-12-07,24.75
SLB,Solomon Islands,2020-12-08,24.75
SLB,Solomon Islands,2020-12-09,24.75
SLB,Solomon Islands,2020-12-10,24.75
SLB,Solomon Islands,2020-12-11,24.75
SLB,Solomon Islands,2020-12-12,24.75
SLB,Solomon Islands,2020-12-13,24.75
SLB,Solomon Islands,2020-12-14,24.75
SLB,Solomon Islands,2020-12-15,24.75
SLB,Solomon Islands,2020-12-16,24.75
SLB,Solomon Islands,2020-12-17,24.75
SLB,Solomon Islands,2020-12-18,24.75
SLB,Solomon Islands,2020-12-19,24.75
SLB,Solomon Islands,2020-12-20,24.75
SLB,Solomon Islands,2020-12-21,24.75
SLB,Solomon Islands,2020-12-22,24.75
SLB,Solomon Islands,2020-12-23,24.75
SLB,Solomon Islands,2020-12-24,24.75
SLB,Solomon Islands,2020-12-25,24.75
SLB,Solomon Islands,2020-12-26,24.75
SLB,Solomon Islands,2020-12-27,24.75
SLB,Solomon Islands,2020-12-28,24.75
SLB,Solomon Islands,2020-12-29,24.75
SLB,Solomon Islands,2020-12-30,24.75
SLB,Solomon Islands,2020-12-31,24.75
SLB,Solomon Islands,2021-01-01,24.75
SLB,Solomon Islands,2021-01-02,24.75
SLB,Solomon Islands,2021-01-03,24.75
SLB,Solomon Islands,2021-01-04,24.75
SLB,Solomon Islands,2021-01-05,24.75
SLB,Solomon Islands,2021-01-06,24.75
SLB,Solomon Islands,2021-01-07,24.75
SLB,Solomon Islands,2021-01-08,24.75
SLB,Solomon Islands,2021-01-09,24.75
SLB,Solomon Islands,2021-01-10,24.75
SLB,Solomon Islands,2021-01-11,24.75
SLB,Solomon Islands,2021-01-12,24.75
SLB,Solomon Islands,2021-01-13,24.75
SLB,Solomon Islands,2021-01-14,24.75
SLB,Solomon Islands,2021-01-15,24.75
SLB,Solomon Islands,2021-01-16,24.75
SLB,Solomon Islands,2021-01-17,24.75
SLB,Solomon Islands,2021-01-18,24.75
SLB,Solomon Islands,2021-01-19,24.75
SLB,Solomon Islands,2021-01-20,24.75
SLB,Solomon Islands,2021-01-21,24.75
SLB,Solomon Islands,2021-01-22,24.75
SLB,Solomon Islands,2021-01-23,24.75
SLB,Solomon Islands,2021-01-24,24.75
SLB,Solomon Islands,2021-01-25,24.75
SLB,Solomon Islands,2021-01-26,24.75
SLB,Solomon Islands,2021-01-27,24.75
SLB,Solomon Islands,2021-01-28,24.75
SLB,Solomon Islands,2021-01-29,24.75
SLB,Solomon Islands,2021-01-30,24.75
SLB,Solomon Islands,2021-01-31,24.75
SLB,Solomon Islands,2021-02-01,24.75
SLB,Solomon Islands,2021-02-02,24.75
SLB,Solomon Islands,2021-02-03,24.75
SLB,Solomon Islands,2021-02-04,24.75
SLB,Solomon Islands,2021-02-05,24.75
SLB,Solomon Islands,2021-02-06,24.75
SLB,Solomon Islands,2021-02-07,24.75
SLB,Solomon Islands,2021-02-08,24.75
SLB,Solomon Islands,2021-02-09,24.75
SLB,Solomon Islands,2021-02-10,26.206
SLB,Solomon Islands,2021-02-11,26.206
SLB,Solomon Islands,2021-02-12,26.206
SLB,Solomon Islands,2021-02-13,26.206
SLB,Solomon Islands,2021-02-14,26.206
SLB,Solomon Islands,2021-02-15,26.206
SLB,Solomon Islands,2021-02-16,26.206
SLB,Solomon Islands,2021-02-17,26.206
SLB,Solomon Islands,2021-02-18,26.206
SLB,Solomon Islands,2021-02-19,26.206
SLB,Solomon Islands,2021-02-20,26.206
SLB,Solomon Islands,2021-02-21,26.206
SLB,Solomon Islands,2021-02-22,26.206
SLB,Solomon Islands,2021-02-23,26.206
SLB,Solomon Islands,2021-02-24,26.206
SLB,Solomon Islands,2021-02-25,26.206
SLB,Solomon Islands,2021-02-26,26.206
SLB,Solomon Islands,2021-02-27,26.206
SLB,Solomon Islands,2021-02-28,26.206
SLB,Solomon Islands,2021-03-01,26.206
SLB,Solomon Islands,2021-03-02,26.206
SLB,Solomon Islands,2021-03-03,26.206
SLB,Solomon Islands,2021-03-04,26.206
SLB,Solomon Islands,2021-03-05,26.206
SLB,Solomon Islands,2021-03-06,26.206
SLB,Solomon Islands,2021-03-07,26.206
SLB,Solomon Islands,2021-03-08,26.206
SLB,Solomon Islands,2021-03-09,26.206
SLB,Solomon Islands,2021-03-10,26.206
SLB,Solomon Islands,2021-03-11,26.206
SLB,Solomon Islands,2021-03-12,26.206
SLB,Solomon Islands,2021-03-13,26.206
SLB,Solomon Islands,2021-03-14,26.206
SLB,Solomon Islands,2021-03-15,26.206
SLB,Solomon Islands,2021-03-16,26.206
SLB,Solomon Islands,2021-03-17,26.206
SLB,Solomon Islands,2021-03-18,26.206
SLE,Sierra Leone,2020-03-31,0.125
SLE,Sierra Leone,2020-04-01,0.251
SLE,Sierra Leone,2020-04-02,0.251
SLE,Sierra Leone,2020-04-03,0.251
SLE,Sierra Leone,2020-04-04,0.501
SLE,Sierra Leone,2020-04-05,0.752
SLE,Sierra Leone,2020-04-06,0.752
SLE,Sierra Leone,2020-04-07,0.752
SLE,Sierra Leone,2020-04-08,0.878
SLE,Sierra Leone,2020-04-09,0.878
SLE,Sierra Leone,2020-04-10,1.003
SLE,Sierra Leone,2020-04-11,1.003
SLE,Sierra Leone,2020-04-12,1.254
SLE,Sierra Leone,2020-04-13,1.254
SLE,Sierra Leone,2020-04-14,1.379
SLE,Sierra Leone,2020-04-15,1.63
SLE,Sierra Leone,2020-04-16,1.88
SLE,Sierra Leone,2020-04-17,3.259
SLE,Sierra Leone,2020-04-18,3.761
SLE,Sierra Leone,2020-04-19,4.388
SLE,Sierra Leone,2020-04-20,5.391
SLE,Sierra Leone,2020-04-21,6.268
SLE,Sierra Leone,2020-04-22,7.647
SLE,Sierra Leone,2020-04-23,8.023
SLE,Sierra Leone,2020-04-24,10.28
SLE,Sierra Leone,2020-04-25,10.28
SLE,Sierra Leone,2020-04-26,11.659
SLE,Sierra Leone,2020-04-27,11.659
SLE,Sierra Leone,2020-04-28,13.038
SLE,Sierra Leone,2020-04-29,13.038
SLE,Sierra Leone,2020-04-30,15.545
SLE,Sierra Leone,2020-05-01,17.049
SLE,Sierra Leone,2020-05-02,19.431
SLE,Sierra Leone,2020-05-03,20.81
SLE,Sierra Leone,2020-05-04,22.314
SLE,Sierra Leone,2020-05-05,24.947
SLE,Sierra Leone,2020-05-06,28.206
SLE,Sierra Leone,2020-05-07,28.958
SLE,Sierra Leone,2020-05-08,32.218
